Datum,Kl,Essingeleden,Hornsgatan innerstadsgata,Sveav�gen innerstadsgata,Uppsala innerstadsgata,Torkel Knutssonsgatan t�tort,Norr Malma landsbygd,Folkungagatan innerstadsgata,Uppsala t�tort,
2015-11-08,11:00,1.762,2.10025,-0.10515,4.20774,1.6085,-0.3326,0,-0.22225,
2015-11-08,12:00,0.761449,1.31067,-1.79305,4.32124,0.0855548,-1.307,0,1.26635,
2015-11-08,13:00,0.587324,0.00652522,-2.0182,-0.492424,-0.336767,-1.703,0,-1.75755,
2015-11-08,14:00,0.323549,1.0795,-0.0248924,-2.91525,1.31397,-2.098,0,0.607999,
2015-11-08,15:00,1.83175,-0.4519,-2.11285,0.0896993,1.46612,-2.368,0,1.38805,
2015-11-08,16:00,1.293,-0.464324,-3.28725,-2.14092,-0.377857,-2.19,0,-1.0175,
2015-11-08,17:00,0.569724,-1.08357,-2.337,-1.3265,-1.6705,-3.849,0,-2.701,
2015-11-08,18:00,-1.79827,-1.63075,-3.35575,-1.2855,-1.80842,-5.29099,0,0,
2015-11-08,19:00,0.168875,0.2574,-2.3675,-1.17627,-0.553625,-4.27,0,-3.7085,
2015-11-08,20:00,0.228375,-0.712249,-0.2456,-1.70057,-1.21534,-2.969,0,-2.97675,
2015-11-08,21:00,-0.71845,0.00629997,-0.024307,-2.857,-0.2708,-3.709,0,-2.63605,
2015-11-08,22:00,-0.713974,-0.721489,-1.78025,-0.0472503,-2.12294,-4.278,0,-3.72,
2015-11-08,23:00,-1.28599,-0.671874,-1.17335,-1.75968,-0.165525,-2.958,0,-3.6455,
2015-11-09,00:00,-0.281865,0.729024,-0.101725,-0.452038,0.4267,-1.782,0,-2.23425,
2015-11-09,01:00,2.00357,3.79924,-0.434324,1.8352,2.60329,0.1608,0,-1.02372,
2015-11-09,02:00,0.111495,1.02632,-0.744524,0,0.3019,2.437,0,-0.869024,
2015-11-09,03:00,-0.554625,-0.00592494,-1.76767,0,-0.287708,2.033,0,-1.7175,
2015-11-09,04:00,1.96135,3.49725,2.9815,0,1.5957,1.337,0,-0.713274,
2015-11-09,05:00,4.57649,3.1035,2.4859,0.0378,2.79875,2.341,0,0.895199,
2015-11-09,06:00,1.765,0.915349,0.962374,1.10327,0.837474,3.434,0,2.06925,
2015-11-09,07:00,9.38849,1.60875,1.651,0.65965,2.11675,3.026,0,1.46425,
2015-11-09,08:00,4.46174,3.19525,3.61875,1.4471,2.37275,2.542,0,3.31925,
2015-11-09,09:00,6.7085,4.14124,6.19099,1.4885,4.41549,2.444,0,2.69699,
2015-11-09,10:00,5.507,6.71275,8.91724,0,5.66299,2.2,0,3.54399,
2015-11-09,11:00,5.74649,5.77724,8.32898,0,4.966,2.613,0,3.753,
2015-11-09,12:00,4.99449,4.34274,5.99224,0,4.14825,2.784,0,2.95725,
2015-11-09,13:00,4.54925,8.75974,3.2585,0,3.42225,2.694,0,2.789,
2015-11-09,14:00,3.10172,6.42649,5.88649,0,6.06899,2.42,0,1.73135,
2015-11-09,15:00,4.13499,4.35549,1.89125,0,3.82975,2.151,0,3.31765,
2015-11-09,16:00,3.17425,4.35175,2.56172,0,1.37777,1.723,0,0.815124,
2015-11-09,17:00,3.07475,5.89149,2.95137,0,2.57725,0.4994,0,-3.171,
2015-11-09,18:00,2.94825,2.92425,0.628474,0,1.76575,-0.4781,0,0.0741,
2015-11-09,19:00,1.757,2.07575,-0.178574,0,3.095,-0.742599,0,2.36,
2015-11-09,20:00,1.1519,1.7261,1.5835,0,0.501174,-0.896299,0,0.2938,
2015-11-09,21:00,-0.354895,0.285542,0.473744,0,-0.260777,-0.4178,0,-0.795299,
2015-11-09,22:00,-0.443132,-1.26342,0.645999,0,-0.663449,-0.0756899,0,-0.419507,
2015-11-09,23:00,-0.19985,0.0465498,1.267,0,-0.514839,-0.06978,0,-1.2134,
2015-11-10,00:00,-0.934949,1.12212,0.994824,0,1.0809,0.1631,0,-1.1714,
2015-11-10,01:00,-0.274925,0.305065,-0.817199,0,-0.43376,0.612399,0,-1.68145,
2015-11-10,02:00,-2.20307,-0.474507,-3.3705,0,-1.01652,1.351,0,-0.985124,
2015-11-10,03:00,-2.75325,-0.612849,-4.60699,0,-1.03742,-1.969,0,-2.22407,
2015-11-10,04:00,-0.0766994,-0.16258,-1.05595,0,0.545539,-5.382,0,-3.69225,
2015-11-10,05:00,0.469749,0.309887,0.26165,0,0.373362,-3.806,0,-4.02299,
2015-11-10,06:00,0.398867,-1.0627,-3.06625,0,-0.516349,-2.601,0,-3.86066,
2015-11-10,07:00,0.543348,-0.253025,-1.714,0,-1.3937,-3.425,0,-4.46974,
2015-11-10,08:00,-0.410429,0.399625,-0.19225,0,-0.309177,-3.972,0,-2.82475,
2015-11-10,09:00,1.99147,0.964623,-1.60725,0,0.0237,-3.09,0,-2.771,
2015-11-10,10:00,-0.1998,0.863125,-0.632199,0,-1.29282,-2.225,0,-3.80025,
2015-11-10,11:00,0.570857,1.52707,0.613649,0,0.762549,-2.156,0,-1.51625,
2015-11-10,12:00,-1.15022,0.509199,0,0,0.440274,-1.925,0,-1.10727,
2015-11-10,13:00,2.02125,3.53625,1.47987,0,1.624,-1.813,0,-1.26655,
2015-11-10,14:00,2.2895,4.46649,-0.683524,0,0.401149,-2.371,0,0.575974,
2015-11-10,15:00,3.0875,5.18024,1.87425,0,1.9005,-2.483,0,-0.858549,
2015-11-10,16:00,5.12299,5.06649,2.19,0,2.12432,-2.294,0,0.138601,
2015-11-10,17:00,3.716,5.51649,0.681499,0,1.33977,-1.706,0,1.70162,
2015-11-10,18:00,3.49599,4.42699,2.9845,-3.07433,1.09062,-0.985499,0,2.10275,
2015-11-10,19:00,3.52125,7.34474,3.09282,-1.04316,2.46675,-0.3645,0,5.5245,
2015-11-10,20:00,4.72199,6.47475,4.634,-2.48896,4.23025,-0.0728799,0,1.9367,
2015-11-10,21:00,3.25875,4.53549,3.53175,-2.275,3.4645,0.2378,0,1.23225,
2015-11-10,22:00,4.856,5.31124,5.85024,-3.05282,4.73674,0.553499,0,-1.3475,
2015-11-10,23:00,3.64375,5.95975,4.69199,1.12611,4.77625,0.1232,0,-1.05597,
2015-11-11,00:00,1.84967,4.29824,3.42749,0,3.79275,-0.2519,0,-0.257225,
2015-11-11,01:00,2.11825,3.27,4.27525,0,2.193,1.152,0,-0.293274,
2015-11-11,02:00,1.78325,2.25875,2.0525,-0.113525,2.46025,2.742,0,1.542,
2015-11-11,03:00,2.205,-0.40242,-1.35071,-1.78375,1.7415,2.221,0,2.17025,
2015-11-11,04:00,-0.275875,0.5665,-3.305,-2.075,-0.5739,1.393,0,-2.0731,
2015-11-11,05:00,0.760124,1.14655,-1.26832,1.195,1.796,0.1943,0,-1.94383,
2015-11-11,06:00,2.14574,1.602,0.725325,3.96074,1.95675,-0.998899,0,-0.302912,
2015-11-11,07:00,3.84775,2.08225,2.19625,3.28099,2.25125,-0.02404,0,0.670274,
2015-11-11,08:00,3.06975,4.96199,1.94087,-1.13997,2.159,1.098,0,0.18875,
2015-11-11,09:00,3.57025,6.13499,2.74575,1.19853,1.97975,-0.3931,0,-2.49007,
2015-11-11,10:00,4.17124,5.89574,2.8255,-0.402999,2.33357,-1.861,0,0.57125,
2015-11-11,11:00,3.16725,4.56999,1.6292,-1.0008,1.1715,-0.338,0,-0.6298,
2015-11-11,12:00,2.86275,5.16149,2.94105,1.35175,1.64575,1.051,0,2.98272,
2015-11-11,13:00,4.6265,4.15974,4.33149,0.697599,1.97425,0.6726,0,4.56499,
2015-11-11,14:00,3.84775,4.89099,2.3225,-1.1086,1.70975,0.569599,0,4.4175,
2015-11-11,15:00,4.99149,6.34174,3.82624,0.583223,3.54575,0.04475,0,2.52725,
2015-11-11,16:00,4.40949,8.36299,5.47375,0.319474,3.5005,-0.2505,0,5.13824,
2015-11-11,17:00,4.88625,8.34523,3.5385,2.53149,3.18075,-0.2538,0,3.59075,
2015-11-11,18:00,6.44199,8.26724,6.18825,6.31974,3.937,-0.4898,0,2.01875,
2015-11-11,19:00,7.006,8.95323,6.68175,4.80799,3.2905,-0.3733,0,3.59425,
2015-11-11,20:00,3.38699,6.22624,8.79373,1.914,4.17999,-0.0837799,0,0,
2015-11-11,21:00,5.41999,8.31924,9.53824,2.365,6.69975,-0.1709,0,2.786,
2015-11-11,22:00,5.11949,9.57248,11.9225,2.3,7.35549,-0.3626,0,3.882,
2015-11-11,23:00,4.23599,6.28574,5.62299,-0.351,5.35974,0.682199,0,4.88249,
2015-11-12,00:00,2.2944,3.62099,4.90499,-0.0275747,3.85425,1.668,0,5.17024,
2015-11-12,01:00,1.21687,2.52825,1.92275,-1.77002,1.37642,3.155,0,-0.659499,
2015-11-12,02:00,1.6263,2.75125,2.6196,-0.498024,2.49375,4.532,0,-0.377302,
2015-11-12,03:00,0.655144,1.61229,1.20816,-2.06095,0.0788146,3.545,0,-0.286874,
2015-11-12,04:00,1.29032,3.1385,1.70325,-0.19894,2.73515,2.571,0,1.66275,
2015-11-12,05:00,0.597899,7.66149,1.36725,0.793524,6.47299,1.765,0,2.1875,
2015-11-12,06:00,1.7379,5.17699,2.5262,-0.26865,2.73809,1.014,0,1.4223,
2015-11-12,07:00,1.4813,6.29374,5.97375,-0.170297,2.08362,1.741,0,0.268237,
2015-11-12,08:00,2.8005,8.536,7.45024,1.79425,3.8665,2.061,0,0.633033,
2015-11-12,09:00,1.86275,5.59999,8.86473,-1.05535,2.94899,2.248,0,0.274475,
2015-11-12,10:00,4.99349,5.33775,6.33374,0.421649,3.60699,2.767,0,1.545,
2015-11-12,11:00,5.94875,8.79948,9.79698,2.30474,4.28275,3.219,0,3.714,
2015-11-12,12:00,8.03725,9.09224,4.98674,2.70755,5.40025,3.652,0,1.2037,
2015-11-12,13:00,6.84899,7.69799,7.03449,-0.212975,5.96449,3.224,0,0.513924,
2015-11-12,14:00,4.72524,4.17274,2.99199,2.37654,2.74825,2.259,0,2.50602,
2015-11-12,15:00,2.80424,4.5715,3.71025,0,3.47625,1.815,0,2.242,
2015-11-12,16:00,2.42125,3.627,3.27399,0,2.95925,1.474,0,2.5285,
2015-11-12,17:00,4.03625,5.741,1.96557,0,4.13124,1.064,0,0,
2015-11-12,18:00,2.66425,2.89975,0.610014,1.81167,2.476,0.677999,0,0.185686,
2015-11-12,19:00,2.5185,2.6645,0.701824,4.64925,2.9275,0.2885,0,1.5984,
2015-11-12,20:00,4.563,3.92,2.6105,2.952,3.05725,0.2548,0,0.211925,
2015-11-12,21:00,6.64375,4.54124,0.977525,2.93612,4.57749,-0.1473,0,0.855024,
2015-11-12,22:00,3.3715,1.8355,0.473677,1.33087,0.770549,-0.6538,0,0.0833497,
2015-11-12,23:00,1.4795,3.258,1.65825,-0.469825,1.1856,-2.124,0,0.0689503,
2015-11-13,00:00,1.82857,4.99599,2.03665,1.70407,2.8955,-3.375,0,0.145775,
2015-11-13,01:00,1.85285,2.6455,0.487999,-0.605999,1.49812,-3.449,0,-0.370912,
2015-11-13,02:00,2.22475,2.68225,2.52425,-1.3571,2.9215,-2.958,0,-2.1043,
2015-11-13,03:00,-0.547975,1.65325,-0.464075,0.44355,2.17,-1.295,0,-0.608524,
2015-11-13,04:00,0.704882,2.157,0.339075,1.22787,2.20225,0.2456,0,0.0472749,
2015-11-13,05:00,0.508474,2.26075,0.957224,1.5218,1.7375,2.048,0,0.625374,
2015-11-13,06:00,2.726,2.344,2.92525,3.20024,2.02525,3.905,0,0.0607525,
2015-11-13,07:00,3.768,4.55225,5.72124,4.92124,2.49549,3.748,0,2.1008,
2015-11-13,08:00,4.12,4.64825,4.341,2.918,2.38925,3.421,0,1.1792,
2015-11-13,09:00,7.77149,5.76074,9.20149,3.70074,5.14924,3.73,0,1.85352,
2015-11-13,10:00,11.3192,5.53849,8.94798,3.19275,4.24274,4.009,0,2.75825,
2015-11-13,11:00,9.48674,5.45899,7.01849,2.83825,3.89075,3.993,0,1.16905,
2015-11-13,12:00,5.81075,4.43849,8.60474,4.60124,2.22,4.01299,0,2.74699,
2015-11-13,13:00,4.64899,4.2905,8.02274,4.808,3.438,4.03,0,2.77705,
2015-11-13,14:00,5.08125,5.0395,7.45124,1.98132,5.28549,3.99,0,0.998749,
2015-11-13,15:00,6.8335,4.36949,7.44974,4.26749,4.2095,4.869,0,2.8975,
2015-11-13,16:00,10.785,9.40549,12.385,5.87799,9.11598,5.767,0,3.9115,
2015-11-13,17:00,10.0642,8.87325,11.6457,6.56525,8.91199,6.278,0,4.67399,
2015-11-13,18:00,8.04948,7.74124,9.22499,5.1365,8.14224,6.491,0,5.2055,
2015-11-13,19:00,9.37474,9.68724,8.73224,4.82099,8.25574,5.612,0,4.24349,
2015-11-13,20:00,4.0685,6.00224,6.40499,4.17274,5.12174,4.503,0,4.80399,
2015-11-13,21:00,1.53957,2.03447,0,5.882,4.04424,3.585,0,7.0395,
2015-11-13,22:00,5.25974,7.31049,4.81124,5.95,6.35374,2.703,0,6.01724,
2015-11-13,23:00,7.53924,8.22374,4.69274,4.05774,7.05274,3.531,0,4.74975,
2015-11-14,00:00,5.48349,6.72524,3.719,4.83699,6.05424,4.007,0,4.45325,
2015-11-14,01:00,6.21549,6.67024,5.27899,5.01724,6.25224,3.862,0,4.8295,
2015-11-14,02:00,5.06225,6.78424,5.38024,5.07749,5.85075,3.781,0,4.99749,
2015-11-14,03:00,3.43925,5.77574,4.7515,3.2995,5.61524,3.878,0,2.97475,
2015-11-14,04:00,4.11774,6.02225,6.65949,4.05099,5.30149,3.985,0,4.35099,
2015-11-14,05:00,4.72675,6.13574,4.34549,4.84,5.97474,3.186,0,3.85825,
2015-11-14,06:00,2.983,3.1825,-0.207602,3.6115,2.37725,2.521,0,3.51275,
2015-11-14,07:00,2.09262,3.32625,1.42375,4.97624,2.5185,3.03,0,4.37574,
2015-11-14,08:00,3.42374,4.226,1.40695,3.71625,3.641,3.626,0,3.75575,
2015-11-14,09:00,3.3555,3.67975,1.442,2.55025,3.80375,2.753,0,2.2295,
2015-11-14,10:00,2.6995,2.14825,1.31375,2.5175,2.5625,2.061,0,1.7435,
2015-11-14,11:00,1.75675,2.35875,0.315075,2.10025,2.04875,1.25,0,1.544,
2015-11-14,12:00,0.921524,2.4145,1.18575,4.10574,1.7055,0.511399,0,1.82675,
2015-11-14,13:00,-0.372037,2.78575,-2.17875,4.83499,1.2863,1.025,0,2.49075,
2015-11-14,14:00,1.93505,2.2285,-0.967221,4.40524,1.1029,1.357,0,3.13274,
2015-11-14,15:00,4.00549,3.52124,0.743999,2.71325,2.54525,1.005,0,1.62955,
2015-11-14,16:00,2.95475,4.33549,0.757399,2.0901,1.8785,0.788199,0,0.4293,
2015-11-14,17:00,3.4115,2.9065,3.20224,1.52875,1.59,0.037,0,4.00399,
2015-11-14,18:00,3.547,5.25999,4.51675,1.8145,3.00025,-0.4401,0,5.36449,
2015-11-14,19:00,2.19375,8.17174,10.385,2.82925,4.2195,-0.741099,0,1.5985,
2015-11-14,20:00,5.04624,5.80775,11.5025,1.94875,4.45974,-0.9675,0,1.36037,
2015-11-14,21:00,4.47499,7.32349,14.19,3.494,5.98,-0.2474,0,2.9935,
2015-11-14,22:00,1.9035,4.0125,5.8455,4.21899,2.00497,0.3771,0,4.298,
2015-11-14,23:00,2.91725,4.5295,6.29374,4.13374,2.47125,0.6408,0,3.55025,
2015-11-15,00:00,3.03025,3.04449,4.5675,2.32775,3.006,0.9634,0,0.104552,
2015-11-15,01:00,3.1605,4.47324,4.54825,2.51,4.37775,2.747,0,2.13475,
2015-11-15,02:00,2.538,4.34924,3.203,2.17225,4.30449,4.574,0,1.53775,
2015-11-15,03:00,4.24674,4.49874,5.93124,2.88675,4.54949,4.284,0,1.09789,
2015-11-15,04:00,3.00225,3.89149,4.19875,1.6295,4.00324,3.763,0,0.698074,
2015-11-15,05:00,2.8065,4.44049,1.48777,1.388,3.471,2.618,0,0.753129,
2015-11-15,06:00,2.432,4.49099,1.84077,2.0405,4.18399,1.388,0,0.366699,
2015-11-15,07:00,2.957,3.601,4.99049,1.8885,3.403,1.719,0,-0.357824,
2015-11-15,08:00,3.40875,3.495,1.999,2.2235,3.50125,2.167,0,1.16387,
2015-11-15,09:00,1.933,3.62825,2.928,1.90175,3.8895,2.306,0,1.48825,
2015-11-15,10:00,3.48849,4.81199,3.61024,3.72449,4.28424,2.329,0,2.16949,
2015-11-15,11:00,3.98899,5.08275,3.35825,3.75349,3.124,2.338,0,1.7675,
2015-11-15,12:00,5.32825,3.87875,3.09624,2.28875,2.6395,2.314,0,1.3445,
2015-11-15,13:00,3.918,4.38774,5.64525,2.99274,3.45775,2.222,0,2.43725,
2015-11-15,14:00,5.09924,6.29949,4.54599,4.87724,3.53925,2.037,0,3.1355,
2015-11-15,15:00,4.25549,5.00099,8.88548,7.10175,5.4695,1.448,0,5.0795,
2015-11-15,16:00,7.22149,6.74349,6.1685,3.9105,5.37799,0.8172,0,2.861,
2015-11-15,17:00,5.74974,7.40749,4.12025,2.83475,6.63774,0.5238,0,1.41002,
2015-11-15,18:00,4.45924,5.27024,1.06092,3.89574,5.70425,0.3318,0,0.709825,
2015-11-15,19:00,2.51975,7.06149,1.09645,4.22399,4.32824,0.3366,0,4.31049,
2015-11-15,20:00,3.08037,4.324,-0.522897,3.34224,3.61375,0.1836,0,2.17575,
2015-11-15,21:00,2.5475,5.36974,1.18981,3.14825,3.5515,1.254,0,2.47475,
2015-11-15,22:00,3.793,4.786,3.42882,2.12775,4.35925,2.523,0,1.37077,
2015-11-15,23:00,4.91499,4.43874,4.71549,2.87,4.3865,1.581,0,1.26105,
2015-11-16,00:00,1.40417,2.37725,0.204149,2.4545,1.33609,0.807699,0,1.3479,
2015-11-16,01:00,1.29885,1.3884,-2.10592,0.1667,0.304494,0.984099,0,-0.420525,
2015-11-16,02:00,0.792274,2.1365,-0.374724,0.183425,1.8116,1.266,0,-1.01665,
2015-11-16,03:00,1.09925,0.959899,0.19381,0.855174,1.35257,1,0,-0.130605,
2015-11-16,04:00,2.14925,2.27975,1.636,0.513654,3.0475,0.8088,0,1.20675,
2015-11-16,05:00,1.401,3.0555,0.615074,1.5919,2.1325,0.754399,0,0.770199,
2015-11-16,06:00,3.063,3.3955,0.916325,1.9805,1.8861,0.4051,0,0.682024,
2015-11-16,07:00,5.53625,4.49974,3.38925,1.66435,2.70325,0.3505,0,-0.364025,
2015-11-16,08:00,4.28474,7.74725,5.64899,1.78547,3.30825,0.2786,0,-0.157245,
2015-11-16,09:00,5.52525,8.64249,4.87695,3.24675,2.48475,0.1857,0,1.12412,
2015-11-16,10:00,7.37675,9.08549,6.60974,3.67924,4.17175,-0.06108,0,2.458,
2015-11-16,11:00,7.90599,9.04623,9.51549,2.14,7.19249,0.588799,0,1.5355,
2015-11-16,12:00,5.72324,4.96749,2.55672,2.22675,1.76927,1.005,0,-0.48365,
2015-11-16,13:00,6.10024,3.67525,1.10105,2.17907,1.62602,0.8447,0,-0.348424,
2015-11-16,14:00,6.01399,4.50199,3.49625,3.6125,3.403,0.7042,0,1.33815,
2015-11-16,15:00,5.64674,3.84299,4.02449,5.8325,3.36775,0.601199,0,5.08224,
2015-11-16,16:00,5.37749,2.504,0.683299,3.66624,2.086,0.566899,0,2.97975,
2015-11-16,17:00,5.1245,2.28025,1.88175,2.9185,1.952,0.625299,0,1.64197,
2015-11-16,18:00,5.66425,2.93125,7.15649,2.17625,2.67175,0.914499,0,0.775149,
2015-11-16,19:00,5.22274,2.7815,5.031,1.8825,2.59275,1.415,0,1.4305,
2015-11-16,20:00,2.7795,1.795,2.45525,1.4565,1.387,1.93,0,0.953874,
2015-11-16,21:00,3.303,2.62,3.977,1.12792,0.941034,1.352,0,1.02875,
2015-11-16,22:00,1.79925,2.87075,3.498,1.57287,2.632,0.7443,0,0.866574,
2015-11-16,23:00,1.87725,0.937698,1.1517,1.8065,2.04355,1.142,0,1.77725,
2015-11-17,00:00,1.51995,1.88057,0.80905,1.71627,1.2846,1.677,0,1.5845,
2015-11-17,01:00,3.31375,2.88825,-0.315775,2.0155,12.9567,1.853,0,2.1525,
2015-11-17,02:00,1.46535,2.70797,1.25692,4.25974,3.6045,1.943,0,2.9225,
2015-11-17,03:00,3.09675,2.89775,1.33845,3.879,2.46725,1.853,0,3.29325,
2015-11-17,04:00,2.2695,3.18825,0.942649,3.11925,2.70024,1.82,0,2.255,
2015-11-17,05:00,3.46249,3.76775,2.2075,2.8175,4.38725,2.361,0,3,
2015-11-17,06:00,3.71899,2.89625,2.66325,3.24475,4.83324,2.718,0,2.78675,
2015-11-17,07:00,2.698,3.88924,3.615,3.08025,11.1345,2.487,0,0.936424,
2015-11-17,08:00,3.17924,4.97224,3.54174,3.53775,4.19699,2.401,0,2.8765,
2015-11-17,09:00,2.4155,4.80975,4.08624,3.04975,3.06175,2.661,0,1.866,
2015-11-17,10:00,5.63425,6.99799,6.29549,3.03575,15.7725,2.874,0,1.71325,
2015-11-17,11:00,5.37724,6.50849,6.32324,3.19324,10.032,3.021,0,2.3215,
2015-11-17,12:00,5.58049,4.83849,3.9,2.52375,10.9032,3.104,0,2.78175,
2015-11-17,13:00,3.5215,5.85424,6.68674,2.90625,12.129,3.218,0,3.33925,
2015-11-17,14:00,5.0965,12.3827,6.27425,2.338,7.87824,3.372,0,2.55925,
2015-11-17,15:00,3.55175,6.8215,5.88324,2.9785,0,2.746,0,2.4795,
2015-11-17,16:00,4.45024,4.66399,6.39024,2.4135,0,2.198,0,2.024,
2015-11-17,17:00,2.40725,5.81349,10.2295,2.808,0,2.238,0,2.12325,
2015-11-17,18:00,6.45,5.33775,8.85999,3.28675,0,2.339,0,1.92785,
2015-11-17,19:00,6.30224,4.88974,4.42774,4.36874,0,2.327,0,2.45975,
2015-11-17,20:00,2.99577,3.89425,5.003,3.5305,0,2.228,0,1.95715,
2015-11-17,21:00,2.969,4.25024,8.98949,2.541,0,2.628,0,1.67925,
2015-11-17,22:00,0.381474,2.47925,3.69189,2.8195,0,3.17,0,1.6512,
2015-11-17,23:00,2.58037,2.0805,1.1402,2.95525,0,3.314,0,2.60425,
2015-11-18,00:00,1.9915,2.859,1.4819,2.848,0,3.482,0,2.37235,
2015-11-18,01:00,1.31067,2.0205,1.65325,2.725,0,3.497,0,2.18875,
2015-11-18,02:00,3.6485,4.27174,3.80875,4.80975,0,3.47,0,4.93324,
2015-11-18,03:00,2.567,11.2187,5.60949,4.02125,0,3.532,0,4.07574,
2015-11-18,04:00,5.19274,5.28399,6.49974,3.39899,0,3.471,0,3.10775,
2015-11-18,05:00,3.85775,3.69899,1.85295,4.27374,0,3.5,0,4.22424,
2015-11-18,06:00,7.32299,3.9355,4.50724,4.68674,0,3.667,0,4.69749,
2015-11-18,07:00,5.339,7.058,6.28974,7.55949,0,4.781,0,3.884,
2015-11-18,08:00,10.7932,13.8925,7.38549,6.07324,0,5.814,0,4.61074,
2015-11-18,09:00,12.725,14.1325,6.77649,4.58099,0,4.85899,0,2.9805,
2015-11-18,10:00,12.175,13.68,4.45699,5.03825,0,3.935,0,4.09824,
2015-11-18,11:00,12.2375,9.42049,9.35899,5.8045,0,1.53,0,4.77074,
2015-11-18,12:00,12.655,10.888,11.1532,5.16074,0,-1.084,0,5.26199,
2015-11-18,13:00,7.68274,5.7075,7.29549,2.864,0,-0.2439,0,2.2925,
2015-11-18,14:00,4.45049,5.71124,4.32275,2.3775,0,0.8312,0,1.80985,
2015-11-18,15:00,5.39674,4.7235,3.7205,2.93225,0,1.459,0,0.797949,
2015-11-18,16:00,3.86874,1.7791,0.835449,2.35225,0,2.106,0,3.185,
2015-11-18,17:00,4.7765,3.19525,1.7761,2.5845,0,1.166,0,2.6065,
2015-11-18,18:00,4.53049,1.51907,8.36523,3.0425,0,0.1192,0,3.7005,
2015-11-18,19:00,2.49844,0.467649,3.83599,2.3568,0,0.07572,0,-0.0613002,
2015-11-18,20:00,1.485,0.758149,0.340374,1.205,0,0.1355,0,6.70224,
2015-11-18,21:00,0.133055,2.878,2.80149,-0.688524,0,-0.0829999,0,-0.22685,
2015-11-18,22:00,-0.23555,-0.07355,-1.071,-0.894749,0,-0.291,0,-0.688074,
2015-11-18,23:00,-1.76712,-0.249787,-1.80237,-1.08865,0,-0.3759,0,-0.849349,
2015-11-19,00:00,1.39515,2.05125,-0.763974,-0.40955,0,-0.3491,0,-0.437624,
2015-11-19,01:00,-0.359725,0.892399,-2.92,0.348449,0,0.336,0,-0.808751,
2015-11-19,02:00,0.410349,3.28025,-1.38257,-1.514,0,0.772599,0,-1.55332,
2015-11-19,03:00,0.672599,3.331,0.704064,-0.883499,0,0.902699,0,-0.724324,
2015-11-19,04:00,3.82299,5.757,1.7205,0.16895,0,1.037,0,0.38875,
2015-11-19,05:00,1.02605,5.47675,0.0159999,1.25642,0,0.04076,0,0.365875,
2015-11-19,06:00,1.49445,2.6025,-1.9515,3.097,0,-0.8903,0,1.5538,
2015-11-19,07:00,1.9335,2.764,-0.238757,5.22474,0,0.3766,0,1.20462,
2015-11-19,08:00,2.31025,3.88625,2.32475,4.87325,0,1.507,0,1.768,
2015-11-19,09:00,3.38425,4.10075,1.592,5.94799,0,1.521,0,0.995849,
2015-11-19,10:00,3.717,6.34474,2.7315,5.436,0,1.466,0,3.12725,
2015-11-19,11:00,2.26057,9.33299,2.85775,4.5645,0,1.781,0,2.9495,
2015-11-19,12:00,5.8215,9.58574,1.3789,2.5445,0,2.207,0,3.58324,
2015-11-19,13:00,2.82775,4.51299,2.21275,2.45074,0,1.171,0,2.05225,
2015-11-19,14:00,5.31374,4.67249,0.288957,3.6785,0,0.2339,0,1.14622,
2015-11-19,15:00,2.50775,5.86311,-1.9821,4.86674,0,0.0169,0,1.57375,
2015-11-19,16:00,2.5955,5.22449,-0.592124,3.392,0,-0.1089,0,1.00522,
2015-11-19,17:00,0.636974,3.87775,-2.178,1.08085,0,0.3383,0,0.569049,
2015-11-19,18:00,2.48109,3.31075,-1.70092,0.473024,0,0.694599,0,-0.0560625,
2015-11-19,19:00,3.4335,4.06699,1.42417,0.734124,0,0.8592,0,0.580276,
2015-11-19,20:00,2.087,2.423,0.960874,0.323707,0,1.196,0,-0.279225,
2015-11-19,21:00,0.342764,2.21275,-1.06583,0.988824,0,-0.4926,0,0.447172,
2015-11-19,22:00,0.304325,-0.543,-1.03387,0.966299,0,-2.124,0,0.200027,
2015-11-19,23:00,-2.15525,-2.3325,-3.50999,0.734674,0,-1.321,0,-1.49585,
2015-11-20,00:00,-2.39625,-0.521679,-2.53125,0.281549,0,-0.5658,0,-0.940899,
2015-11-20,01:00,0,-0.944899,-3.44099,0.0511624,0,-0.9232,0,-2.84375,
2015-11-20,02:00,-0.4482,-0.06359,-2.83649,-0.0992067,0,-1.243,0,-0.495375,
2015-11-20,03:00,0.644224,-0.23705,-2.011,-0.378457,0,-1.175,0,-1.18792,
2015-11-20,04:00,-0.139,-0.570382,-1.81075,-0.131205,0,-1.239,0,-0.329757,
2015-11-20,05:00,-1.91417,-0.504799,-2.229,-0.104998,0,-0.707299,0,0.199475,
2015-11-20,06:00,-0.355299,0.0963249,-1.00807,0.316601,0,-0.2283,0,-0.532342,
2015-11-20,07:00,1.74162,1.89157,1.58292,1.54325,0,-0.2365,0,0.923199,
2015-11-20,08:00,1.05132,3.302,0.746274,1.10402,0,-0.2706,0,0.629349,
2015-11-20,09:00,2.69275,1.63175,-0.233725,1.1263,0,0.06234,0,-0.150692,
2015-11-20,10:00,4.21375,3.10225,0.516574,1.55637,0,0.3406,0,-0.1007,
2015-11-20,11:00,4.59249,3.03375,1.27727,3.05725,0,0.659699,0,1.25555,
2015-11-20,12:00,6.93874,3.871,4.09,2.0665,0,1.343,0,1.28172,
